window_id,agent_id,sector,asset_id,client_id,site_id,timestamp,seq_index,sensor_id,sensor_name,unit,value,quality,metadata_json
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:00Z,0,us-building-0002:infrastructure_connection_score,infrastructure_connection_score,ratio,0.9,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:00Z,0,us-building-0002:natural_hazard_score,natural_hazard_score,ratio,0.31,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:00Z,0,us-building-0002:occupancy_safety_score,occupancy_safety_score,ratio,0.89,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:00Z,0,us-building-0002:ground_stability_score,ground_stability_score,ratio,0.84,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:00Z,0,us-building-0002:building_height_m,building_height_m,m,12.0,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:00Z,0,us-building-0002:footprint_area_m2,footprint_area_m2,m2,440.0,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:00Z,0,us-building-0002:soil_settlement_mm,soil_settlement_mm,mm,2.0,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:00Z,0,us-building-0002:utility_disruption_score,utility_disruption_score,ratio,0.05,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:01Z,1,us-building-0002:structural_risk_score,structural_risk_score,ratio,0.25,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:01Z,1,us-building-0002:inspection_finding_score,inspection_finding_score,ratio,0.21,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:01Z,1,us-building-0002:permit_status_score,permit_status_score,ratio,0.92,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:01Z,1,us-building-0002:construction_progress_pct,construction_progress_pct,%,88.0,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:01Z,1,us-building-0002:infrastructure_connection_score,infrastructure_connection_score,ratio,0.9,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:01Z,1,us-building-0002:natural_hazard_score,natural_hazard_score,ratio,0.31,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:01Z,1,us-building-0002:occupancy_safety_score,occupancy_safety_score,ratio,0.89,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:01Z,1,us-building-0002:ground_stability_score,ground_stability_score,ratio,0.84,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:01Z,1,us-building-0002:building_height_m,building_height_m,m,12.0,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:01Z,1,us-building-0002:footprint_area_m2,footprint_area_m2,m2,440.0,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:01Z,1,us-building-0002:soil_settlement_mm,soil_settlement_mm,mm,2.0,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:01Z,1,us-building-0002:utility_disruption_score,utility_disruption_score,ratio,0.05,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:02Z,2,us-building-0002:structural_risk_score,structural_risk_score,ratio,0.25,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:02Z,2,us-building-0002:inspection_finding_score,inspection_finding_score,ratio,0.21,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:02Z,2,us-building-0002:permit_status_score,permit_status_score,ratio,0.92,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:02Z,2,us-building-0002:construction_progress_pct,construction_progress_pct,%,88.0,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:02Z,2,us-building-0002:infrastructure_connection_score,infrastructure_connection_score,ratio,0.9,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:02Z,2,us-building-0002:natural_hazard_score,natural_hazard_score,ratio,0.31,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:02Z,2,us-building-0002:occupancy_safety_score,occupancy_safety_score,ratio,0.89,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:02Z,2,us-building-0002:ground_stability_score,ground_stability_score,ratio,0.84,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:02Z,2,us-building-0002:building_height_m,building_height_m,m,12.0,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:02Z,2,us-building-0002:footprint_area_m2,footprint_area_m2,m2,440.0,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:02Z,2,us-building-0002:soil_settlement_mm,soil_settlement_mm,mm,2.0,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:02Z,2,us-building-0002:utility_disruption_score,utility_disruption_score,ratio,0.05,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:03Z,3,us-building-0002:structural_risk_score,structural_risk_score,ratio,0.25,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:03Z,3,us-building-0002:inspection_finding_score,inspection_finding_score,ratio,0.21,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:03Z,3,us-building-0002:permit_status_score,permit_status_score,ratio,0.92,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:03Z,3,us-building-0002:construction_progress_pct,construction_progress_pct,%,88.0,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:03Z,3,us-building-0002:infrastructure_connection_score,infrastructure_connection_score,ratio,0.9,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:03Z,3,us-building-0002:natural_hazard_score,natural_hazard_score,ratio,0.31,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:03Z,3,us-building-0002:occupancy_safety_score,occupancy_safety_score,ratio,0.89,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:03Z,3,us-building-0002:ground_stability_score,ground_stability_score,ratio,0.84,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:03Z,3,us-building-0002:building_height_m,building_height_m,m,12.0,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:03Z,3,us-building-0002:footprint_area_m2,footprint_area_m2,m2,440.0,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:03Z,3,us-building-0002:soil_settlement_mm,soil_settlement_mm,mm,2.0,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:03Z,3,us-building-0002:utility_disruption_score,utility_disruption_score,ratio,0.05,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:04Z,4,us-building-0002:structural_risk_score,structural_risk_score,ratio,0.25,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:04Z,4,us-building-0002:inspection_finding_score,inspection_finding_score,ratio,0.21,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:04Z,4,us-building-0002:permit_status_score,permit_status_score,ratio,0.92,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:04Z,4,us-building-0002:construction_progress_pct,construction_progress_pct,%,88.0,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:04Z,4,us-building-0002:infrastructure_connection_score,infrastructure_connection_score,ratio,0.9,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:04Z,4,us-building-0002:natural_hazard_score,natural_hazard_score,ratio,0.31,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:04Z,4,us-building-0002:occupancy_safety_score,occupancy_safety_score,ratio,0.89,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:04Z,4,us-building-0002:ground_stability_score,ground_stability_score,ratio,0.84,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:04Z,4,us-building-0002:building_height_m,building_height_m,m,12.0,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:04Z,4,us-building-0002:footprint_area_m2,footprint_area_m2,m2,440.0,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:04Z,4,us-building-0002:soil_settlement_mm,soil_settlement_mm,mm,2.0,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:04Z,4,us-building-0002:utility_disruption_score,utility_disruption_score,ratio,0.05,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:05Z,5,us-building-0002:structural_risk_score,structural_risk_score,ratio,0.25,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:05Z,5,us-building-0002:inspection_finding_score,inspection_finding_score,ratio,0.21,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:05Z,5,us-building-0002:permit_status_score,permit_status_score,ratio,0.92,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:05Z,5,us-building-0002:construction_progress_pct,construction_progress_pct,%,88.0,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:05Z,5,us-building-0002:infrastructure_connection_score,infrastructure_connection_score,ratio,0.9,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:05Z,5,us-building-0002:natural_hazard_score,natural_hazard_score,ratio,0.31,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:05Z,5,us-building-0002:occupancy_safety_score,occupancy_safety_score,ratio,0.89,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:05Z,5,us-building-0002:ground_stability_score,ground_stability_score,ratio,0.84,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:05Z,5,us-building-0002:building_height_m,building_height_m,m,12.0,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:05Z,5,us-building-0002:footprint_area_m2,footprint_area_m2,m2,440.0,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:05Z,5,us-building-0002:soil_settlement_mm,soil_settlement_mm,mm,2.0,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:05Z,5,us-building-0002:utility_disruption_score,utility_disruption_score,ratio,0.05,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:06Z,6,us-building-0002:structural_risk_score,structural_risk_score,ratio,0.25,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:06Z,6,us-building-0002:inspection_finding_score,inspection_finding_score,ratio,0.21,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:06Z,6,us-building-0002:permit_status_score,permit_status_score,ratio,0.92,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:06Z,6,us-building-0002:construction_progress_pct,construction_progress_pct,%,88.0,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:06Z,6,us-building-0002:infrastructure_connection_score,infrastructure_connection_score,ratio,0.9,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:06Z,6,us-building-0002:natural_hazard_score,natural_hazard_score,ratio,0.31,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:06Z,6,us-building-0002:occupancy_safety_score,occupancy_safety_score,ratio,0.89,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:06Z,6,us-building-0002:ground_stability_score,ground_stability_score,ratio,0.84,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:06Z,6,us-building-0002:building_height_m,building_height_m,m,12.0,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:06Z,6,us-building-0002:footprint_area_m2,footprint_area_m2,m2,440.0,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:06Z,6,us-building-0002:soil_settlement_mm,soil_settlement_mm,mm,2.0,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:06Z,6,us-building-0002:utility_disruption_score,utility_disruption_score,ratio,0.05,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:07Z,7,us-building-0002:structural_risk_score,structural_risk_score,ratio,0.25,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:07Z,7,us-building-0002:inspection_finding_score,inspection_finding_score,ratio,0.21,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:07Z,7,us-building-0002:permit_status_score,permit_status_score,ratio,0.92,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:07Z,7,us-building-0002:construction_progress_pct,construction_progress_pct,%,88.0,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:07Z,7,us-building-0002:infrastructure_connection_score,infrastructure_connection_score,ratio,0.9,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:07Z,7,us-building-0002:natural_hazard_score,natural_hazard_score,ratio,0.31,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:07Z,7,us-building-0002:occupancy_safety_score,occupancy_safety_score,ratio,0.89,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:07Z,7,us-building-0002:ground_stability_score,ground_stability_score,ratio,0.84,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:07Z,7,us-building-0002:building_height_m,building_height_m,m,12.0,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:07Z,7,us-building-0002:footprint_area_m2,footprint_area_m2,m2,440.0,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:07Z,7,us-building-0002:soil_settlement_mm,soil_settlement_mm,mm,2.0,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00002,cauren-civil,civil,us-building-0002,public_research,site-us-01,2026-01-01T00:00:07Z,7,us-building-0002:utility_disruption_score,utility_disruption_score,ratio,0.05,true,"{""asset_type"": ""building"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00003,cauren-civil,civil,us-site-0003,public_research,site-us-02,2026-01-01T00:00:00Z,0,us-site-0003:structural_risk_score,structural_risk_score,ratio,0.61,true,"{""asset_type"": ""construction_site"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00003,cauren-civil,civil,us-site-0003,public_research,site-us-02,2026-01-01T00:00:00Z,0,us-site-0003:inspection_finding_score,inspection_finding_score,ratio,0.58,true,"{""asset_type"": ""construction_site"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00003,cauren-civil,civil,us-site-0003,public_research,site-us-02,2026-01-01T00:00:00Z,0,us-site-0003:permit_status_score,permit_status_score,ratio,0.64,true,"{""asset_type"": ""construction_site"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00003,cauren-civil,civil,us-site-0003,public_research,site-us-02,2026-01-01T00:00:00Z,0,us-site-0003:construction_progress_pct,construction_progress_pct,%,65.0,true,"{""asset_type"": ""construction_site"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00003,cauren-civil,civil,us-site-0003,public_research,site-us-02,2026-01-01T00:00:00Z,0,us-site-0003:infrastructure_connection_score,infrastructure_connection_score,ratio,0.7,true,"{""asset_type"": ""construction_site"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00003,cauren-civil,civil,us-site-0003,public_research,site-us-02,2026-01-01T00:00:00Z,0,us-site-0003:natural_hazard_score,natural_hazard_score,ratio,0.53,true,"{""asset_type"": ""construction_site"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00003,cauren-civil,civil,us-site-0003,public_research,site-us-02,2026-01-01T00:00:00Z,0,us-site-0003:occupancy_safety_score,occupancy_safety_score,ratio,0.68,true,"{""asset_type"": ""construction_site"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00003,cauren-civil,civil,us-site-0003,public_research,site-us-02,2026-01-01T00:00:00Z,0,us-site-0003:ground_stability_score,ground_stability_score,ratio,0.57,true,"{""asset_type"": ""construction_site"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00003,cauren-civil,civil,us-site-0003,public_research,site-us-02,2026-01-01T00:00:00Z,0,us-site-0003:building_height_m,building_height_m,m,30.0,true,"{""asset_type"": ""construction_site"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00003,cauren-civil,civil,us-site-0003,public_research,site-us-02,2026-01-01T00:00:00Z,0,us-site-0003:footprint_area_m2,footprint_area_m2,m2,1300.0,true,"{""asset_type"": ""construction_site"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00003,cauren-civil,civil,us-site-0003,public_research,site-us-02,2026-01-01T00:00:00Z,0,us-site-0003:soil_settlement_mm,soil_settlement_mm,mm,9.0,true,"{""asset_type"": ""construction_site"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
civil-00003,cauren-civil,civil,us-site-0003,public_research,site-us-02,2026-01-01T00:00:00Z,0,us-site-0003:utility_disruption_score,utility_disruption_score,ratio,0.18,true,"{""asset_type"": ""construction_site"", ""jurisdiction"": ""US"", ""source_bundle"": ""us_public_core""}"
